Country Code,Country WHO Region,Country Income Group,Year,Expenditure,percapita,%GDP
BGR,EUR,Up-Mid,2007,2735.514346,361.2349755,6.15947624
BGR,EUR,Up-Mid,2008,3424.755313,455.5406227,6.29068295
BGR,EUR,Up-Mid,2009,3429.648998,459.3001663,6.61345274
BGR,EUR,Up-Mid,2010,3597.718039,484.7522866,7.10581466
BGR,EUR,Up-Mid,2011,4101.606711,556.5703392,7.14387251
BGR,EUR,Up-Mid,2012,4091.722148,558.4273319,7.59139434
BGR,EUR,Up-Mid,2013,4378.371351,601.0488155,7.84915068
BGR,EUR,Up-Mid,2014,4828.529372,666.4014104,8.51112283
BGR,EUR,Up-Mid,2015,4119.98072,572.0449119,8.20309288
BFA,AFR,Low,2000,87.35722934,7.52564316,3.31816107
BFA,AFR,Low,2001,92.06863615,7.70797987,3.24853099
BFA,AFR,Low,2002,107.1190255,8.71375206,3.34162976
BFA,AFR,Low,2003,148.6717574,11.74841644,3.5350137
BFA,AFR,Low,2004,229.4971052,17.61220904,4.7430957
BFA,AFR,Low,2005,242.7517043,18.08619955,4.44379706
BFA,AFR,Low,2006,295.3182607,21.3547242,5.07741606
BFA,AFR,Low,2007,398.5827081,27.96674999,5.88637817
BFA,AFR,Low,2008,437.5136537,29.78364972,5.22738885
BFA,AFR,Low,2009,478.3206983,31.59088375,5.71526658
BFA,AFR,Low,2010,529.1856629,33.91081732,5.8929595
BFA,AFR,Low,2011,557.8057241,34.68530369,5.20144013
BFA,AFR,Low,2012,546.3699165,32.97102135,4.89312958
BFA,AFR,Low,2013,734.3075691,43.01057125,6.0598732
BFA,AFR,Low,2014,695.5478643,39.55127795,5.5543054
BFA,AFR,Low,2015,605.6811827,33.44341877,5.446772
BDI,AFR,Low,2000,58.82386907,9.19021575,6.75838705
BDI,AFR,Low,2001,56.70650102,8.64978342,6.46824525
BDI,AFR,Low,2002,53.05153622,7.86931591,6.42817087
BDI,AFR,Low,2003,48.64725323,6.99647097,6.20056574
BDI,AFR,Low,2004,66.19127259,9.21569428,7.23280899
BDI,AFR,Low,2005,105.5543438,14.21934992,9.44885041
BDI,AFR,Low,2006,131.5263039,17.13622304,10.32895225
BDI,AFR,Low,2007,138.0163359,17.38334491,10.17669948
BDI,AFR,Low,2008,151.3020884,18.4239192,9.38694147
BDI,AFR,Low,2009,187.1708989,22.04855877,10.54189932
BDI,AFR,Low,2010,229.1514702,26.13816583,11.27638905
BDI,AFR,Low,2011,233.0899705,25.77428698,10.42525276
BDI,AFR,Low,2012,201.5409819,21.62524176,8.63756421
BDI,AFR,Low,2013,211.5347753,22.03444551,8.22941463
BDI,AFR,Low,2014,199.8297436,20.20157561,6.81046604
BDI,AFR,Low,2015,247.6954086,24.28560168,8.24294928
CPV,AFR,Low-Mid,2000,26.13124856,60.06092816,4.84605667
CPV,AFR,Low-Mid,2001,29.25178065,65.92455681,5.19547432
CPV,AFR,Low-Mid,2002,32.30748883,71.45998689,5.20270524
CPV,AFR,Low-Mid,2003,40.11264386,87.17354207,4.92806158
CPV,AFR,Low-Mid,2004,44.75849356,95.70651912,4.84232364
CPV,AFR,Low-Mid,2005,46.6016564,98.19826578,4.79452278
CPV,AFR,Low-Mid,2006,55.53248833,115.5013849,5.01245137
CPV,AFR,Low-Mid,2007,63.41886347,130.3739911,4.18901101
CPV,AFR,Low-Mid,2008,64.11404438,130.386507,3.58312578
CPV,AFR,Low-Mid,2009,66.44461859,133.7013391,3.88152673
CPV,AFR,Low-Mid,2010,74.48750749,148.2680728,4.47557722
CPV,AFR,Low-Mid,2011,80.28578858,158.0220494,4.30527433
CPV,AFR,Low-Mid,2012,81.15962778,157.9045599,4.63269543
CPV,AFR,Low-Mid,2013,81.52968097,156.7558939,4.40474279
CPV,AFR,Low-Mid,2014,93.23819091,177.1117739,4.95553334
CPV,AFR,Low-Mid,2015,77.71253534,145.8259328,4.84722016
KHM,WPR,Low-Mid,2000,234.7980654,19.32120027,4.90211106
KHM,WPR,Low-Mid,2001,262.1493518,21.13686132,6.60109416
KHM,WPR,Low-Mid,2002,288.3014145,22.81817161,7.5833059
KHM,WPR,Low-Mid,2003,361.4021339,28.11784387,6.93072062
KHM,WPR,Low-Mid,2004,418.092182,32.00490822,7.50353116
KHM,WPR,Low-Mid,2005,443.8655582,33.44829202,7.26115581
KHM,WPR,Low-Mid,2006,431.5741938,32.02898409,6.9073057
KHM,WPR,Low-Mid,2007,423.5049421,30.96544918,6.17693328
KHM,WPR,Low-Mid,2008,683.3395959,49.23015402,5.98226009
KHM,WPR,Low-Mid,2009,788.8042434,55.98244138,6.40363453
KHM,WPR,Low-Mid,2010,779.1706884,54.45417894,6.56719714
KHM,WPR,Low-Mid,2011,962.6686219,66.21792342,6.7212328
KHM,WPR,Low-Mid,2012,1020.515011,69.06166782,7.74728049
KHM,WPR,Low-Mid,2013,1052.933421,70.08952996,7.83252213
KHM,WPR,Low-Mid,2014,1036.354774,67.86517096,7.05327045
KHM,WPR,Low-Mid,2015,1079.795218,69.58503779,5.93262098
CMR,AFR,Low-Mid,2000,401.5775471,26.29117421,4.32391142
CMR,AFR,Low-Mid,2001,433.7862246,27.67918869,4.50307593
CMR,AFR,Low-Mid,2002,503.825772,31.32293085,4.63084593
CMR,AFR,Low-Mid,2003,642.3062333,38.89506822,4.71530292
CMR,AFR,Low-Mid,2004,706.0254464,41.6311147,4.47549592
CMR,AFR,Low-Mid,2005,743.2610324,42.66516151,4.48075366
CMR,AFR,Low-Mid,2006,794.111429,44.36485256,4.42326348
CMR,AFR,Low-Mid,2007,930.4074299,50.578296,4.55372649
CMR,AFR,Low-Mid,2008,1161.857289,61.45114496,4.98175334
CMR,AFR,Low-Mid,2009,1126.493397,57.96943368,4.817957
CMR,AFR,Low-Mid,2010,1177.495861,58.96177642,4.98464054
CMR,AFR,Low-Mid,2011,997.1184799,48.59146001,3.75035478
CMR,AFR,Low-Mid,2012,1321.929732,62.70305079,4.99368022
CMR,AFR,Low-Mid,2013,1456.69532,67.26609211,4.92667693
CMR,AFR,Low-Mid,2014,1584.424885,71.24243367,4.9434768
CMR,AFR,Low-Mid,2015,1452.914777,63.62799174,5.11302542
CAN,AMR,Hi,2000,61429.57424,1998.634433,8.27570121
CAN,AMR,Hi,2001,63737.48241,2054.408799,8.6552998
CAN,AMR,Hi,2002,67367.6903,2150.886914,8.88823837
CAN,AMR,Hi,2003,80699.04971,2551.522218,9.04280641
CAN,AMR,Hi,2004,93081.26861,2913.394902,9.09724312
CAN,AMR,Hi,2005,105998.3644,3282.904795,9.06438659
CAN,AMR,Hi,2006,121114.95,3710.006373,9.20705492
CAN,AMR,Hi,2007,136220.0765,4125.389372,9.29843486
CAN,AMR,Hi,2008,146621.3581,4389.263347,9.46510237
CAN,AMR,Hi,2009,144987.1394,4290.851273,10.57411286
CAN,AMR,Hi,2010,170417.895,4987.548682,10.56224303
CAN,AMR,Hi,2011,182793.6507,5292.441914,10.21966427
CAN,AMR,Hi,2012,186495.8316,5343.61216,10.22293061
CAN,AMR,Hi,2013,186386.6675,5286.740903,10.11527248
CAN,AMR,Hi,2014,179055.5481,5028.982333,9.98701726
CAN,AMR,Hi,2015,162045.1295,4507.550519,10.43562237
CAF,AFR,Low,2000,32.09643025,8.54768307,3.50972319
CAF,AFR,Low,2001,30.5603626,7.97461998,3.27959548
CAF,AFR,Low,2002,33.98865665,8.69806333,3.42839143
CAF,AFR,Low,2003,47.56275902,11.94544469,4.17306952
CAF,AFR,Low,2004,49.09640863,12.10751486,3.86561475
CAF,AFR,Low,2005,60.59634396,14.67966694,4.48761767
CAF,AFR,Low,2006,61.68525428,14.68082033,4.22339167
CAF,AFR,Low,2007,83.18491587,19.45481919,4.89863129
CAF,AFR,Low,2008,86.81515661,19.97869847,4.37274389
CAF,AFR,Low,2009,86.66551176,19.67778971,4.37322902
CAF,AFR,Low,2010,75.45808603,16.96249566,3.79947257
CAF,AFR,Low,2011,84.47086971,18.87130974,3.81754788
CAF,AFR,Low,2012,79.71073742,17.75130354,3.64945224
CAF,AFR,Low,2013,66.70803493,14.82515095,4.39283339
CAF,AFR,Low,2014,80.16856438,17.75450822,4.70776949
CAF,AFR,Low,2015,75.64557024,16.63966262,4.77627738
TCD,AFR,Low,2000,85.45762294,10.2435743,6.16996616
TCD,AFR,Low,2001,102.3941843,11.81969785,5.99024878
TCD,AFR,Low,2002,163.4781183,18.16082718,8.22480815
TCD,AFR,Low,2003,170.5897909,18.23865336,6.23348859
TCD,AFR,Low,2004,274.7870797,28.29926497,6.22404281
TCD,AFR,Low,2005,322.893836,32.07445588,4.85798415
TCD,AFR,Low,2006,362.2521683,34.75975595,4.8807217
TCD,AFR,Low,2007,376.7475247,34.96267017,4.36115402
TCD,AFR,Low,2008,421.7592171,37.88076904,4.07420712
TCD,AFR,Low,2009,412.5318753,35.86364862,4.45812477
TCD,AFR,Low,2010,433.7189465,36.48620983,4.06953414
TCD,AFR,Low,2011,475.886293,38.72567404,3.91470397
TCD,AFR,Low,2012,443.725156,34.92486746,3.58766687
TCD,AFR,Low,2013,622.8336733,47.42296057,4.80958093
TCD,AFR,Low,2014,636.2079241,46.88535547,4.56972893
TCD,AFR,Low,2015,498.3021717,35.56909713,4.57628264
CHL,AMR,Hi,2000,5476.664248,358.8254288,7.03517653
CHL,AMR,Hi,2001,5075.818659,328.6389671,7.15104363
CHL,AMR,Hi,2002,5067.117756,324.3238693,7.26602369
CHL,AMR,Hi,2003,5547.186445,351.0979271,7.33330601
CHL,AMR,Hi,2004,6846.66804,428.6192058,6.90115066
CHL,AMR,Hi,2005,8101.800658,501.7506996,6.58871471
CHL,AMR,Hi,2006,9341.716826,572.4164148,6.03516767
CHL,AMR,Hi,2007,10720.82003,650.074188,6.17537488
CHL,AMR,Hi,2008,12108.49558,726.7157444,6.74047972
CHL,AMR,Hi,2009,12427.87554,738.4603447,7.20918359
CHL,AMR,Hi,2010,14805.6881,871.2634421,6.77489386
CHL,AMR,Hi,2011,17081.97067,995.8383462,6.77178821
CHL,AMR,Hi,2012,18754.44473,1083.461579,7.02092017
CHL,AMR,Hi,2013,20487.13754,1173.175208,7.35929944
CHL,AMR,Hi,2014,19867.7372,1127.964406,7.612443
CHL,AMR,Hi,2015,19573.82882,1101.963652,8.07108586
CHN,WPR,Up-Mid,2000,54548.11361,42.50947428,4.48986941
CHN,WPR,Up-Mid,2001,58514.99766,45.32751656,4.35354377
CHN,WPR,Up-Mid,2002,67156.70378,51.71284087,4.54528788
CHN,WPR,Up-Mid,2003,76218.55506,58.34493844,4.56107632
CHN,WPR,Up-Mid,2004,86693.09858,65.97610747,4.4090707
CHN,WPR,Up-Mid,2005,99132.74677,75.00831176,4.29369025
CHN,WPR,Up-Mid,2006,115408.5803,86.82500053,4.1599283
CHN,WPR,Up-Mid,2007,142740.515,106.7777236,3.9967083
CHN,WPR,Up-Mid,2008,195987.7472,145.7791784,4.25663806
CHN,WPR,Up-Mid,2009,235781.2784,174.3856541,4.60359177
CHN,WPR,Up-Mid,2010,270421.0077,198.8747881,4.45772172
CHN,WPR,Up-Mid,2011,347465.7297,254.0919521,4.61926289
CHN,WPR,Up-Mid,2012,410784.1452,298.7089571,4.7930862
CHN,WPR,Up-Mid,2013,468850.9844,339.0608085,4.86611082
CHN,WPR,Up-Mid,2014,522951.2043,376.1940122,4.96416417
CHN,WPR,Up-Mid,2015,594621.865,425.6332942,5.31586777
COL,AMR,Up-Mid,2000,5468.047471,135.3344509,5.47484898
COL,AMR,Up-Mid,2001,5458.916008,133.1803198,5.55831245
COL,AMR,Up-Mid,2002,5208.167021,125.2791665,5.31646324
COL,AMR,Up-Mid,2003,5281.636279,125.29933,5.58068392
COL,AMR,Up-Mid,2004,5977.743562,139.9148197,5.10562508
COL,AMR,Up-Mid,2005,8019.168366,185.261659,5.4713602
COL,AMR,Up-Mid,2006,9322.194664,212.6620537,5.73355453
COL,AMR,Up-Mid,2007,11900.70789,268.1875533,5.73759002
COL,AMR,Up-Mid,2008,14711.57101,327.6406487,6.0297664
COL,AMR,Up-Mid,2009,14947.68403,329.1268377,6.39277105
COL,AMR,Up-Mid,2010,17634.70842,384.0470223,6.14410853
COL,AMR,Up-Mid,2011,19930.37373,429.4724021,5.94200143
COL,AMR,Up-Mid,2012,22558.37587,481.1788852,6.102471
COL,AMR,Up-Mid,2013,22864.97556,482.9644242,6.0140621
COL,AMR,Up-Mid,2014,24215.01388,506.6759913,6.40277332
COL,AMR,Up-Mid,2015,18048.93335,374.2363877,6.19132764
COM,AFR,Low,2000,24.70489481,45.55098359,12.11941289
COM,AFR,Low,2001,24.09766847,43.34986268,10.94881608
COM,AFR,Low,2002,27.53184961,48.34568019,11.15834867
COM,AFR,Low,2003,33.58249561,57.58206826,10.57505467
COM,AFR,Low,2004,37.56512584,62.89913707,10.2039733
COM,AFR,Low,2005,38.26761325,62.56691292,10.06055309
COM,AFR,Low,2006,39.28837172,62.71839681,9.67427264
COM,AFR,Low,2007,43.67038187,68.06268799,9.44319615
COM,AFR,Low,2008,47.61477107,72.44776337,9.10181544
COM,AFR,Low,2009,45.84461727,68.0942905,8.74634779
COM,AFR,Low,2010,46.41620911,67.2999094,8.7496296
COM,AFR,Low,2011,55.54330088,78.60987516,9.47382276
COM,AFR,Low,2012,47.32953693,65.38420946,8.29083315
COM,AFR,Low,2013,51.27819298,69.15467698,8.28852611
COM,AFR,Low,2014,52.11254097,68.62466465,8.04553398
COM,AFR,Low,2015,45.5109158,58.54066223,8.04626019
COG,AFR,Low-Mid,2000,54.54285752,16.90870229,1.69392456
COG,AFR,Low-Mid,2001,66.38720273,20.02143754,2.37584221
COG,AFR,Low-Mid,2002,56.66313558,16.63050839,1.87626667
COG,AFR,Low-Mid,2003,73.96833671,21.11861112,2.11587856
COG,AFR,Low-Mid,2004,97.87903928,27.14760651,2.10554645
COG,AFR,Low-Mid,2005,114.184372,30.70922799,1.87587189
COG,AFR,Low-Mid,2006,137.8019455,35.8638353,1.78239931
COG,AFR,Low-Mid,2007,166.8265231,41.95578521,1.98728662
COG,AFR,Low-Mid,2008,259.8202899,63.13312929,2.1909095
COG,AFR,Low-Mid,2009,207.4597544,48.7714623,2.16249503
COG,AFR,Low-Mid,2010,243.2352869,55.44844074,2.02563055
COG,AFR,Low-Mid,2011,273.9817351,60.71307946,1.89927356
COG,AFR,Low-Mid,2012,273.783432,59.08957101,2.00164388
COG,AFR,Low-Mid,2013,338.4909807,71.24036691,2.40305665
COG,AFR,Low-Mid,2014,345.6279624,70.95479285,2.43787304
COG,AFR,Low-Mid,2015,293.7077736,58.7927279,3.43391175
COK,WPR,Up-Mid,2000,2.9489777,162.7291526,3.21827899
COK,WPR,Up-Mid,2001,3.25345976,177.5712126,3.38070172
COK,WPR,Up-Mid,2002,3.96429842,211.9718969,3.56511038
COK,WPR,Up-Mid,2003,5.18633311,270.8550821,3.39480751
COK,WPR,Up-Mid,2004,6.46236551,331.0298899,3.6208481
COK,WPR,Up-Mid,2005,7.61499149,386.3516735,4.17128197
COK,WPR,Up-Mid,2006,6.93020997,351.8587517,3.68916262
COK,WPR,Up-Mid,2007,8.37423202,429.20568,3.67395267
COK,WPR,Up-Mid,2008,7.71427823,401.5343657,3.30463274
COK,WPR,Up-Mid,2009,7.54424469,399.8433694,3.51393948
COK,WPR,Up-Mid,2010,8.86796368,478.1862325,3.4756453
COK,WPR,Up-Mid,2011,9.72451071,532.6455995,3.39663079
COK,WPR,Up-Mid,2012,9.5012598,527.965092,3.14487798
COK,WPR,Up-Mid,2013,9.80835027,552.0543856,3.25275496
COK,WPR,Up-Mid,2014,10.50869365,597.4922475,3.30917712
COK,WPR,Up-Mid,2015,8.04945854,461.3134587,2.73665676
CRI,AMR,Up-Mid,2000,977.9403943,249.1286701,6.54154901
CRI,AMR,Up-Mid,2001,1021.428328,255.5616591,6.4186991
CRI,AMR,Up-Mid,2002,1134.550665,279.2256222,6.8740195
CRI,AMR,Up-Mid,2003,1200.911943,291.0616538,6.98370523
CRI,AMR,Up-Mid,2004,1231.138784,294.0357322,6.64448052
CRI,AMR,Up-Mid,2005,1334.914625,314.2572015,6.69057874
CRI,AMR,Up-Mid,2006,1574.763943,365.4767305,6.96784914
CRI,AMR,Up-Mid,2007,1879.424389,430.1264957,7.02749474
CRI,AMR,Up-Mid,2008,2297.285125,518.6321201,7.50429628
CRI,AMR,Up-Mid,2009,2410.064796,536.9704931,7.88572782
CRI,AMR,Up-Mid,2010,3017.432356,663.8606106,8.0964391
CRI,AMR,Up-Mid,2011,3567.979191,775.5677331,8.44238455
CRI,AMR,Up-Mid,2012,3779.749296,812.1293975,8.13319256
CRI,AMR,Up-Mid,2013,4125.859186,876.6484594,8.29400371
CRI,AMR,Up-Mid,2014,4131.056847,868.3114501,8.15511808
CRI,AMR,Up-Mid,2015,4467.047288,929.1149745,8.14558457
CIV,AFR,Low-Mid,2000,607.9001976,36.4305262,5.67228313
CIV,AFR,Low-Mid,2001,542.9656197,31.86389533,4.85112836
CIV,AFR,Low-Mid,2002,552.8442724,31.83391767,4.47758727
CIV,AFR,Low-Mid,2003,711.2048272,40.22798497,4.64639362
CIV,AFR,Low-Mid,2004,863.192998,47.96119368,5.2142683
CIV,AFR,Low-Mid,2005,914.4575534,49.87142465,5.35241981
CIV,AFR,Low-Mid,2006,1033.302266,55.25847527,5.80477825
CIV,AFR,Low-Mid,2007,1272.76587,66.68604235,6.25633361
CIV,AFR,Low-Mid,2008,1483.07598,76.0630344,6.12211255
CIV,AFR,Low-Mid,2009,1510.919507,75.7871072,6.22353974
CIV,AFR,Low-Mid,2010,1529.668476,74.97885684,6.1470739
CIV,AFR,Low-Mid,2011,1534.753584,73.44966459,5.94043319
CIV,AFR,Low-Mid,2012,1612.70172,75.29444006,5.95367665
CIV,AFR,Low-Mid,2013,1586.639322,72.23057388,5.0650288
CIV,AFR,Low-Mid,2014,1781.174042,79.05314337,5.19989773
CIV,AFR,Low-Mid,2015,1743.594689,75.45261707,5.43583318
HRV,EUR,Hi,2000,1666.335452,370.4832437,7.66469802
HRV,EUR,Hi,2001,1664.867852,387.5926634,7.16206455
HRV,EUR,Hi,2002,1664.040467,386.4923436,6.19018539
HRV,EUR,Hi,2003,2205.067176,512.1650417,6.36214933
HRV,EUR,Hi,2004,2731.975644,634.4984048,6.5725789
HRV,EUR,Hi,2005,3131.842671,726.5004998,6.90187205
HRV,EUR,Hi,2006,3518.516279,815.8902924,6.97723486
HRV,EUR,Hi,2007,4492.824198,1041.565539,7.47406369
HRV,EUR,Hi,2008,5428.699881,1258.984561,7.70480821
HRV,EUR,Hi,2009,5117.251434,1187.353516,8.17113139
HRV,EUR,Hi,2010,4842.48295,1125.413697,8.12300034
HRV,EUR,Hi,2011,4852.419329,1131.137781,7.80604748
HRV,EUR,Hi,2012,4401.801634,1029.424253,7.79695502
HRV,EUR,Hi,2013,4214.611072,988.8485766,7.29948269
HRV,EUR,Hi,2014,4270.54735,1005.589691,7.49048945
HRV,EUR,Hi,2015,3600.343778,852.0886433,7.40361536
CYP,EUR,Hi,2000,518.6166448,751.0773325,5.312016
CYP,EUR,Hi,2001,545.900852,782.5985729,5.34238735
CYP,EUR,Hi,2002,628.2990863,890.5235378,5.61591572
CYP,EUR,Hi,2003,801.9428765,1123.609926,5.53012386
CYP,EUR,Hi,2004,909.529251,1258.179635,5.28468639
CYP,EUR,Hi,2005,973.8155605,1328.412765,5.28617016
CYP,EUR,Hi,2006,1065.562665,1432.182858,5.30853318
CYP,EUR,Hi,2007,1244.271831,1641.701496,5.19121611
CYP,EUR,Hi,2008,1674.286551,2156.660287,6.01936231
CYP,EUR,Hi,2009,1677.555586,2105.022507,6.46461028
CYP,EUR,Hi,2010,1604.533174,1958.802127,6.27779476
CYP,EUR,Hi,2011,1808.321746,2153.402314,6.59134564
CYP,EUR,Hi,2012,1674.213028,1942.217708,6.69358401
CYP,EUR,Hi,2013,1662.720393,1920.270977,6.91217119
CYP,EUR,Hi,2014,1585.201008,1847.553623,6.80104056
CYP,EUR,Hi,2015,1324.144394,1563.31982,6.76967432
CZE,EUR,Hi,2000,3524.57615,342.9210492,5.73385062
CZE,EUR,Hi,2001,3975.592901,388.5440198,5.90058216
CZE,EUR,Hi,2002,5077.556962,497.7420227,6.21511915
CZE,EUR,Hi,2003,6530.026765,640.6604176,6.57603735
CZE,EUR,Hi,2004,7609.082618,746.3289496,6.39546323
CZE,EUR,Hi,2005,8696.07888,852.6524674,6.39464022
CZE,EUR,Hi,2006,9631.816271,942.1180348,6.20554248
CZE,EUR,Hi,2007,11384.00975,1110.176622,6.02907661
CZE,EUR,Hi,2008,14991.10239,1449.336824,6.37362529
CZE,EUR,Hi,2009,15036.51031,1442.242785,7.30886385
CZE,EUR,Hi,2010,14374.19486,1373.931749,6.94350531
CZE,EUR,Hi,2011,15903.70948,1516.555491,6.97689183
CZE,EUR,Hi,2012,14575.31789,1387.406044,7.02843525
CZE,EUR,Hi,2013,16347.41091,1554.508995,7.8066952
CZE,EUR,Hi,2014,15904.51398,1512.926186,7.65308523
CZE,EUR,Hi,2015,13531.63827,1284.046798,7.30822225
COD,AFR,Low,2000,868.3047351,18.44459166,1.43925405
COD,AFR,Low,2001,285.4225387,5.89784984,2.6443637
COD,AFR,Low,2002,223.6272223,4.48728464,2.56217068
COD,AFR,Low,2003,275.2477138,5.35605248,3.07967199
COD,AFR,Low,2004,329.3899077,6.21089414,3.19874253
COD,AFR,Low,2005,360.9410847,6.59235351,3.01677089
COD,AFR,Low,2006,449.5593838,7.95075069,3.14454016
COD,AFR,Low,2007,541.2687642,9.26551444,3.30767471
COD,AFR,Low,2008,742.2708518,12.29462469,3.8647742
COD,AFR,Low,2009,949.6420709,15.21632219,5.19987883
COD,AFR,Low,2010,829.600636,12.85738813,4.04224116
COD,AFR,Low,2011,839.226178,12.57953724,3.51891415
COD,AFR,Low,2012,983.019923,14.25106851,3.57940365
COD,AFR,Low,2013,1165.063075,16.33662202,3.88066936
COD,AFR,Low,2014,1428.969948,19.38299664,4.36001549
COD,AFR,Low,2015,1505.130857,19.7532499,4.2713599
DNK,EUR,Hi,2000,13303.98172,2496.047241,8.1043807
DNK,EUR,Hi,2001,13922.08912,2602.642991,8.4483269
DNK,EUR,Hi,2002,15545.71831,2895.807227,8.70251179
DNK,EUR,Hi,2003,19418.54127,3607.043005,8.90363048
DNK,EUR,Hi,2004,22642.41519,4194.873164,9.00743094
DNK,EUR,Hi,2005,24041.54806,4442.755267,9.0905709
DNK,EUR,Hi,2006,25937.23862,4778.891673,9.16879674
DNK,EUR,Hi,2007,29786.72047,5468.379131,9.32515549
DNK,EUR,Hi,2008,33609.17952,6137.776172,9.51134351
DNK,EUR,Hi,2009,34290.53547,6221.689255,10.67431683
DNK,EUR,Hi,2010,33408.87168,6036.215568,10.37557581
DNK,EUR,Hi,2011,35076.92795,6308.087495,10.19668712
DNK,EUR,Hi,2012,33595.7114,6020.180106,10.26924257
DNK,EUR,Hi,2013,35088.0277,6262.780198,10.21234699
DNK,EUR,Hi,2014,36151.78851,6424.431983,10.26173761
DNK,EUR,Hi,2015,31113.66938,5497.391543,10.32620701
DJI,EMR,Low-Mid,2000,22.9325386,31.95798485,4.1253036
DJI,EMR,Low-Mid,2001,22.75443882,31.05513472,3.94019625
DJI,EMR,Low-Mid,2002,30.02295786,40.23333283,5.03592168
DJI,EMR,Low-Mid,2003,35.02958278,46.17570544,5.58189947
DJI,EMR,Low-Mid,2004,31.08638044,40.33253296,4.66613397
DJI,EMR,Low-Mid,2005,32.08178797,40.95962225,4.52727705
DJI,EMR,Low-Mid,2006,37.60663233,47.2321709,4.89260073
DJI,EMR,Low-Mid,2007,40.6333407,50.20168062,4.79323895
DJI,EMR,Low-Mid,2008,44.05268111,53.53124443,4.47885684
DJI,EMR,Low-Mid,2009,45.79578098,54.72465582,4.51186996
DJI,EMR,Low-Mid,2010,47.22031191,55.47851004,4.29711004
DJI,EMR,Low-Mid,2011,58.7143091,67.80436579,4.73829396
DJI,EMR,Low-Mid,2012,62.69714654,71.15094622,4.63176867
DJI,EMR,Low-Mid,2013,59.65311396,66.52605361,4.09869831
DJI,EMR,Low-Mid,2014,65.71542488,72.04343175,4.13814365
DJI,EMR,Low-Mid,2015,75.79670588,81.72909389,4.38930145
DMA,AMR,Up-Mid,2000,15.70685839,225.4270966,4.67682543
DMA,AMR,Up-Mid,2001,15.83478117,227.2826349,4.61495965
DMA,AMR,Up-Mid,2002,15.90889867,227.8428431,4.71100775
DMA,AMR,Up-Mid,2003,16.06357403,229.1751534,4.58837872
DMA,AMR,Up-Mid,2004,16.1813365,229.917113,4.31766697
DMA,AMR,Up-Mid,2005,16.99925938,240.6906619,4.58911167
DMA,AMR,Up-Mid,2006,18.06070256,255.0694501,4.54014644
DMA,AMR,Up-Mid,2007,20.01607628,282.11524,4.66885575
DMA,AMR,Up-Mid,2008,21.29867821,299.6690521,4.54057885
DMA,AMR,Up-Mid,2009,24.24172863,340.3350971,4.95665788
DMA,AMR,Up-Mid,2010,24.99375926,349.8566526,5.06136278
DMA,AMR,Up-Mid,2011,23.25436464,324.2472551,4.64158975
DMA,AMR,Up-Mid,2012,26.1608674,363.1234718,5.38371509
DMA,AMR,Up-Mid,2013,25.66443918,354.4812041,5.04763882
DMA,AMR,Up-Mid,2014,27.27341931,374.7481288,5.16360929
DMA,AMR,Up-Mid,2015,28.06861086,383.6501306,5.42679909
DOM,AMR,Up-Mid,2000,988.1196179,115.3991871,4.17716215
DOM,AMR,Up-Mid,2001,1051.581117,120.9113352,4.29003692
DOM,AMR,Up-Mid,2002,1104.309149,125.0309686,4.43268396
DOM,AMR,Up-Mid,2003,856.3215518,95.48890155,4.2720832
DOM,AMR,Up-Mid,2004,953.2806455,104.7216143,4.41478277
DOM,AMR,Up-Mid,2005,1546.116478,167.3727125,4.62479485
DOM,AMR,Up-Mid,2006,1514.899437,161.6524169,4.23398214
DOM,AMR,Up-Mid,2007,1842.01652,193.8076711,4.21651692
DOM,AMR,Up-Mid,2008,2251.843376,233.678068,4.73837132
DOM,AMR,Up-Mid,2009,2445.391602,250.353418,5.1063667
DOM,AMR,Up-Mid,2010,2965.991602,299.656102,5.59167671
DOM,AMR,Up-Mid,2011,3275.095343,326.6245451,5.64417477
DOM,AMR,Up-Mid,2012,3569.865435,351.5394399,5.90632106
DOM,AMR,Up-Mid,2013,3669.380786,356.898662,5.99589083
DOM,AMR,Up-Mid,2014,3919.27969,376.6421724,6.12684589
DOM,AMR,Up-Mid,2015,4176.535173,396.6925224,6.22404145
ECU,AMR,Up-Mid,2000,607.3278776,48.09148044,3.31536168
ECU,AMR,Up-Mid,2001,914.5059107,71.15252027,3.7375094
ECU,AMR,Up-Mid,2002,1272.597279,97.3524662,4.45759827
ECU,AMR,Up-Mid,2003,1759.444852,132.3926017,5.42488361
ECU,AMR,Up-Mid,2004,2031.143035,150.3476024,5.55083585
ECU,AMR,Up-Mid,2005,2315.432159,168.5761107,5.57840224
ECU,AMR,Up-Mid,2006,2661.733681,190.5664931,5.68721674
ECU,AMR,Up-Mid,2007,2991.100528,210.5600243,5.86400879
ECU,AMR,Up-Mid,2008,3754.193871,259.849646,6.07842245
ECU,AMR,Up-Mid,2009,4157.020068,282.9584272,6.64913779
ECU,AMR,Up-Mid,2010,5229.81971,350.1793282,7.51893051
ECU,AMR,Up-Mid,2011,6156.16275,405.6149935,7.765416
ECU,AMR,Up-Mid,2012,7368.217579,477.845472,8.38016013
ECU,AMR,Up-Mid,2013,8118.771986,518.3888913,8.53442772
ECU,AMR,Up-Mid,2014,8840.01467,555.8669693,8.64191941
ECU,AMR,Up-Mid,2015,8558.26459,530.1083691,8.5431596
